name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Dell XPS 13,476,66500,118650,92836,2,1,dell_xps_13-0,64,25814
Dell XPS 13,487,67200,106050,91482,4,5,dell_xps_13-1,64,14568
Dell XPS 13,928,67200,114450,92952,3,3,dell_xps_13-2,64,21498
Dell XPS 13,23,67200,112350,82551,1,1,dell_xps_13-3,64,29799
Dell XPS 13,761,69300,106050,82898,2,4,dell_xps_13-4,64,23152
Dell XPS 13,341,62300,118650,101745,4,2,dell_xps_13-5,64,16905
Dell XPS 13,660,63700,113400,86562,2,2,dell_xps_13-6,64,26838
Dell XPS 13,585,67200,116550,72135,1,5,dell_xps_13-7,64,44415
Dell XPS 13,806,59500,109200,84847,3,4,dell_xps_13-8,64,24353
Dell XPS 13,808,64400,113400,78120,1,2,dell_xps_13-9,64,35280
Dell XPS 13,800,64400,120750,92857,2,1,dell_xps_13-10,64,27893
Dell XPS 13,987,60900,111300,94920,4,3,dell_xps_13-11,64,16380
Dell XPS 13,293,68600,115500,83843,2,5,dell_xps_13-12,64,31657
Dell XPS 13,325,65800,107100,69930,1,5,dell_xps_13-13,64,37170
Dell XPS 13,337,67200,114450,99094,4,3,dell_xps_13-14,64,15356
Dell XPS 13,788,65800,120750,81186,1,2,dell_xps_13-15,64,39564
Dell XPS 13,70,63700,118650,98044,4,5,dell_xps_13-16,64,20606
Dell XPS 13,221,67200,109200,93450,4,5,dell_xps_13-17,64,15750
Dell XPS 13,474,68600,108150,95297,5,3,dell_xps_13-18,64,12853
Dell XPS 13,105,63700,109200,82583,2,3,dell_xps_13-19,64,26617
Dell XPS 13,962,59500,119700,97125,4,5,dell_xps_13-20,64,22575
Dell XPS 13,332,63700,112350,74403,1,3,dell_xps_13-21,64,37947
Dell XPS 13,658,63000,110250,94894,4,3,dell_xps_13-22,64,15356
Dell XPS 13,372,63700,107100,91910,5,4,dell_xps_13-23,64,15190
Dell XPS 13,124,62300,116550,97563,5,4,dell_xps_13-24,64,18987
Dell XPS 13,783,67900,112350,95682,5,5,dell_xps_13-25,64,16668
Dell XPS 13,500,67200,107100,96128,5,1,dell_xps_13-26,64,10972
HP Spectre x360,699,78400,121200,92310,2,5,hp_spectre_x360-0,65,28890
HP Spectre x360,62,77600,133200,95670,2,5,hp_spectre_x360-1,65,37530
HP Spectre x360,799,72800,132000,107136,3,2,hp_spectre_x360-2,65,24864
HP Spectre x360,486,73600,138000,80040,1,5,hp_spectre_x360-3,65,57960
HP Spectre x360,935,71200,132000,100080,3,5,hp_spectre_x360-4,65,31920
HP Spectre x360,931,79200,136800,100512,2,4,hp_spectre_x360-5,65,36288
HP Spectre x360,988,75200,123600,106660,4,4,hp_spectre_x360-6,65,16940
HP Spectre x360,981,78400,138000,120120,4,2,hp_spectre_x360-7,65,17880
HP Spectre x360,789,69600,127200,88320,2,5,hp_spectre_x360-8,65,38880
HP Spectre x360,523,77600,124800,108280,5,4,hp_spectre_x360-9,65,16520
HP Spectre x360,895,71200,122400,100896,3,2,hp_spectre_x360-10,65,21504
HP Spectre x360,247,75200,136800,116780,5,3,hp_spectre_x360-11,65,20020
HP Spectre x360,398,70400,121200,81576,1,3,hp_spectre_x360-12,65,39624
HP Spectre x360,927,73600,128400,113330,4,1,hp_spectre_x360-13,65,15070
HP Spectre x360,1000,76000,135600,108482,3,3,hp_spectre_x360-14,65,27118
HP Spectre x360,760,76800,123600,106050,4,5,hp_spectre_x360-15,65,17550
HP Spectre x360,849,68000,128400,74040,1,5,hp_spectre_x360-16,65,54360
HP Spectre x360,123,70400,135600,91590,2,5,hp_spectre_x360-17,65,44010
HP Spectre x360,80,75200,129600,108656,3,1,hp_spectre_x360-18,65,20944
HP Spectre x360,637,72800,126000,101794,3,3,hp_spectre_x360-19,65,24206
HP Spectre x360,515,74400,121200,108330,5,1,hp_spectre_x360-20,65,12870
HP Spectre x360,242,68800,133200,103898,3,3,hp_spectre_x360-21,65,29302
HP Spectre x360,838,70400,123600,94872,2,2,hp_spectre_x360-22,65,28728
HP Spectre x360,556,68000,127200,95232,2,2,hp_spectre_x360-23,65,31968
HP Spectre x360,159,68800,123600,105790,5,3,hp_spectre_x360-24,65,17810
HP Spectre x360,741,78400,123600,97158,2,3,hp_spectre_x360-25,65,26442
HP Spectre x360,154,76000,132000,116600,4,1,hp_spectre_x360-26,65,15400
HP Spectre x360,222,71200,129600,112080,4,2,hp_spectre_x360-27,65,17520
Lenovo ThinkPad X1 Carbon,306,52200,94500,73562,2,1,lenovo_thinkpad_x1_carbon-0,66,20938
Lenovo ThinkPad X1 Carbon,94,52800,99900,74466,2,2,lenovo_thinkpad_x1_carbon-1,66,25434
Lenovo ThinkPad X1 Carbon,131,59400,102600,89640,4,2,lenovo_thinkpad_x1_carbon-2,66,12960
Lenovo ThinkPad X1 Carbon,657,55200,93600,83040,5,1,lenovo_thinkpad_x1_carbon-3,66,10560
Lenovo ThinkPad X1 Carbon,552,53400,103500,80705,3,3,lenovo_thinkpad_x1_carbon-4,66,22795
Lenovo ThinkPad X1 Carbon,737,53400,103500,74192,2,3,lenovo_thinkpad_x1_carbon-5,66,29308
Lenovo ThinkPad X1 Carbon,439,52800,95400,83685,4,1,lenovo_thinkpad_x1_carbon-6,66,11715
Lenovo ThinkPad X1 Carbon,257,54000,97200,68040,2,5,lenovo_thinkpad_x1_carbon-7,66,29160
Lenovo ThinkPad X1 Carbon,600,51000,90900,76935,5,4,lenovo_thinkpad_x1_carbon-8,66,13965
Lenovo ThinkPad X1 Carbon,783,57600,98100,81090,3,2,lenovo_thinkpad_x1_carbon-9,66,17010
Lenovo ThinkPad X1 Carbon,512,59400,96300,84308,4,3,lenovo_thinkpad_x1_carbon-10,66,11992
Lenovo ThinkPad X1 Carbon,975,55200,94500,83693,5,1,lenovo_thinkpad_x1_carbon-11,66,10807
Lenovo ThinkPad X1 Carbon,186,51000,103500,68063,2,5,lenovo_thinkpad_x1_carbon-12,66,35437
Lenovo ThinkPad X1 Carbon,238,58200,96300,84870,5,2,lenovo_thinkpad_x1_carbon-13,66,11430
Lenovo ThinkPad X1 Carbon,906,54000,92700,77801,3,1,lenovo_thinkpad_x1_carbon-14,66,14899
Lenovo ThinkPad X1 Carbon,881,52200,91800,78930,5,3,lenovo_thinkpad_x1_carbon-15,66,12870
Lenovo ThinkPad X1 Carbon,798,57600,95400,75555,3,5,lenovo_thinkpad_x1_carbon-16,66,19845
Lenovo ThinkPad X1 Carbon,25,52800,94500,81990,5,2,lenovo_thinkpad_x1_carbon-17,66,12510
Lenovo ThinkPad X1 Carbon,801,53400,97200,57780,1,5,lenovo_thinkpad_x1_carbon-18,66,39420
Lenovo ThinkPad X1 Carbon,987,51600,92700,66807,2,4,lenovo_thinkpad_x1_carbon-19,66,25893
Lenovo ThinkPad X1 Carbon,984,52200,95400,75744,3,3,lenovo_thinkpad_x1_carbon-20,66,19656
Lenovo ThinkPad X1 Carbon,24,54600,99000,86790,4,1,lenovo_thinkpad_x1_carbon-21,66,12210
Lenovo ThinkPad X1 Carbon,481,58800,96300,64800,1,4,lenovo_thinkpad_x1_carbon-22,66,31500
Lenovo ThinkPad X1 Carbon,535,51600,92700,81398,5,1,lenovo_thinkpad_x1_carbon-23,66,11302
Lenovo ThinkPad X1 Carbon,91,57000,101700,61470,1,5,lenovo_thinkpad_x1_carbon-24,66,40230
Lenovo ThinkPad X1 Carbon,673,54000,91800,79515,4,3,lenovo_thinkpad_x1_carbon-25,66,12285
Lenovo ThinkPad X1 Carbon,502,54600,103500,77094,2,2,lenovo_thinkpad_x1_carbon-26,66,26406
Lenovo ThinkPad X1 Carbon,543,58200,101700,89738,5,1,lenovo_thinkpad_x1_carbon-27,66,11962
Microsoft Surface Laptop 4,797,72750,121500,97613,3,4,microsoft_surface_laptop_4-0,67,23887
Microsoft Surface Laptop 4,252,69000,128250,89145,1,1,microsoft_surface_laptop_4-1,67,39105
Microsoft Surface Laptop 4,752,66000,122625,75060,1,4,microsoft_surface_laptop_4-2,67,47565
Microsoft Surface Laptop 4,596,69750,118125,77490,1,4,microsoft_surface_laptop_4-3,67,40635
Microsoft Surface Laptop 4,991,63750,119250,81788,2,5,microsoft_surface_laptop_4-4,67,37462
Microsoft Surface Laptop 4,170,65250,117000,89832,3,5,microsoft_surface_laptop_4-5,67,27168
Microsoft Surface Laptop 4,838,69000,113625,96445,3,1,microsoft_surface_laptop_4-6,67,17180
Microsoft Surface Laptop 4,984,72000,115875,98984,3,1,microsoft_surface_laptop_4-7,67,16891
Microsoft Surface Laptop 4,953,68250,120375,87537,2,4,microsoft_surface_laptop_4-8,67,32838
Microsoft Surface Laptop 4,483,63750,123750,104250,4,3,microsoft_surface_laptop_4-9,67,19500
Microsoft Surface Laptop 4,823,71250,123750,76500,1,5,microsoft_surface_laptop_4-10,67,47250
Microsoft Surface Laptop 4,433,66750,129375,80528,1,3,microsoft_surface_laptop_4-11,67,48847
Microsoft Surface Laptop 4,801,73500,119250,106669,5,1,microsoft_surface_laptop_4-12,67,12581
Microsoft Surface Laptop 4,262,65250,124875,101920,3,1,microsoft_surface_laptop_4-13,67,22955
Microsoft Surface Laptop 4,887,66750,114750,82350,2,5,microsoft_surface_laptop_4-14,67,32400
Microsoft Surface Laptop 4,426,72000,122625,103135,3,1,microsoft_surface_laptop_4-15,67,19490
Microsoft Surface Laptop 4,479,66750,123750,103800,4,4,microsoft_surface_laptop_4-16,67,19950
Microsoft Surface Laptop 4,295,68250,113625,87081,2,3,microsoft_surface_laptop_4-17,67,26544
Microsoft Surface Laptop 4,892,72750,118125,105647,5,1,microsoft_surface_laptop_4-18,67,12478
Microsoft Surface Laptop 4,770,66750,115875,71663,1,5,microsoft_surface_laptop_4-19,67,44212
Microsoft Surface Laptop 4,906,65250,122625,83897,2,5,microsoft_surface_laptop_4-20,67,38728
Microsoft Surface Laptop 4,327,72750,123750,109725,4,1,microsoft_surface_laptop_4-21,67,14025
Microsoft Surface Laptop 4,714,67500,126000,104063,5,5,microsoft_surface_laptop_4-22,67,21937
Microsoft Surface Laptop 4,438,69000,117000,85320,1,1,microsoft_surface_laptop_4-23,67,31680
Microsoft Surface Laptop 4,963,63750,113625,98663,5,2,microsoft_surface_laptop_4-24,67,14962
Microsoft Surface Laptop 4,778,71250,118125,101719,4,4,microsoft_surface_laptop_4-25,67,16406
Microsoft Surface Laptop 4,753,72750,120375,102516,4,5,microsoft_surface_laptop_4-26,67,17859
Asus ZenBook 14,880,55250,107250,87750,5,5,asus_zenbook_14-0,68,19500
Asus ZenBook 14,150,55250,103350,60060,1,5,asus_zenbook_14-1,68,43290
Asus ZenBook 14,333,58500,98475,71492,2,5,asus_zenbook_14-2,68,26983
Asus ZenBook 14,605,63050,112125,94949,4,4,asus_zenbook_14-3,68,17176
Asus ZenBook 14,988,59150,101400,70980,1,2,asus_zenbook_14-4,68,30420
Asus ZenBook 14,114,63050,110175,92504,4,5,asus_zenbook_14-5,68,17671
Asus ZenBook 14,184,63050,102375,75831,2,5,asus_zenbook_14-6,68,26544
Asus ZenBook 14,76,61100,112125,82276,2,3,asus_zenbook_14-7,68,29849
Asus ZenBook 14,92,63050,111150,96720,4,2,asus_zenbook_14-8,68,14430
Asus ZenBook 14,168,62400,112125,97208,4,2,asus_zenbook_14-9,68,14917
Asus ZenBook 14,856,55900,102375,71702,1,1,asus_zenbook_14-10,68,30673
Asus ZenBook 14,895,60450,101400,79287,2,2,asus_zenbook_14-11,68,22113
Asus ZenBook 14,791,59150,110175,91041,5,5,asus_zenbook_14-12,68,19134
Asus ZenBook 14,503,63050,99450,84162,3,2,asus_zenbook_14-13,68,15288
Asus ZenBook 14,312,58500,104325,85079,3,2,asus_zenbook_14-14,68,19246
Asus ZenBook 14,223,57200,98475,70615,2,5,asus_zenbook_14-15,68,27860
Asus ZenBook 14,980,61750,112125,93235,5,5,asus_zenbook_14-16,68,18890
Asus ZenBook 14,653,55900,104325,89798,5,2,asus_zenbook_14-17,68,14527
Asus ZenBook 14,850,59800,110175,91285,4,5,asus_zenbook_14-18,68,18890
Asus ZenBook 14,520,59800,110175,92544,5,4,asus_zenbook_14-19,68,17631
Asus ZenBook 14,765,59800,110175,90781,3,1,asus_zenbook_14-20,68,19394
Asus ZenBook 14,223,57850,107250,93665,4,1,asus_zenbook_14-21,68,13585
Asus ZenBook 14,470,63050,109200,94202,4,3,asus_zenbook_14-22,68,14998
Asus ZenBook 14,902,56550,103350,61230,1,5,asus_zenbook_14-23,68,42120
Asus ZenBook 14,635,63700,103350,83922,3,4,asus_zenbook_14-24,68,19428
Asus ZenBook 14,752,63700,103350,82534,3,5,asus_zenbook_14-25,68,20816
Asus ZenBook 14,410,60450,100425,82237,3,3,asus_zenbook_14-26,68,18188
Asus ZenBook 14,159,55900,99450,78111,3,4,asus_zenbook_14-27,68,21339
Asus ZenBook 14,139,56550,101400,77854,3,5,asus_zenbook_14-28,68,23546
Asus ZenBook 14,866,58500,109200,91455,5,4,asus_zenbook_14-29,68,17745
Acer Swift 3,46,44000,81000,68050,4,4,acer_swift_3-0,69,12950
Acer Swift 3,119,49000,78000,53640,1,4,acer_swift_3-1,69,24360
Acer Swift 3,660,45000,86250,73875,5,2,acer_swift_3-2,69,12375
Acer Swift 3,756,44000,81000,70825,5,1,acer_swift_3-3,69,10175
Acer Swift 3,853,47000,77250,66663,5,4,acer_swift_3-4,69,10587
Acer Swift 3,844,43000,81750,60825,2,2,acer_swift_3-5,69,20925
Acer Swift 3,483,46500,80250,70969,4,1,acer_swift_3-6,69,9281
Acer Swift 3,885,45000,76500,67838,5,1,acer_swift_3-7,69,8662
Acer Swift 3,900,44500,81000,63115,3,4,acer_swift_3-8,69,17885
Acer Swift 3,536,49000,84000,72625,5,3,acer_swift_3-9,69,11375
Acer Swift 3,496,44500,76500,66100,4,3,acer_swift_3-10,69,10400
Acer Swift 3,512,44500,78750,52035,1,3,acer_swift_3-11,69,26715
Acer Swift 3,209,48000,76500,52560,1,4,acer_swift_3-12,69,23940
Acer Swift 3,308,45500,80250,55230,1,2,acer_swift_3-13,69,25020
Acer Swift 3,855,49000,86250,64459,2,3,acer_swift_3-14,69,21791
Acer Swift 3,220,44500,83250,65619,3,3,acer_swift_3-15,69,17631
Acer Swift 3,241,44500,83250,60582,2,3,acer_swift_3-16,69,22668
Acer Swift 3,53,49500,85500,67680,2,1,acer_swift_3-17,69,17820
Acer Swift 3,170,49000,81000,65320,3,4,acer_swift_3-18,69,15680
Acer Swift 3,191,46500,77250,49575,1,5,acer_swift_3-19,69,27675
Acer Swift 3,152,42500,76500,58140,2,2,acer_swift_3-20,69,18360
Acer Swift 3,505,48000,75750,66732,5,3,acer_swift_3-21,69,9018
Acer Swift 3,699,46000,83250,68909,3,1,acer_swift_3-22,69,14341
Acer Swift 3,832,47000,86250,67018,3,4,acer_swift_3-23,69,19232
Acer Swift 3,55,44000,83250,72457,4,1,acer_swift_3-24,69,10793
Acer Swift 3,675,48000,77250,65989,3,1,acer_swift_3-25,69,11261
Acer Swift 3,134,45000,83250,60874,2,3,acer_swift_3-26,69,22376
Acer Swift 3,570,47000,79500,65850,3,2,acer_swift_3-27,69,13650
Acer Swift 3,433,44500,81750,62194,3,5,acer_swift_3-28,69,19556
Acer Swift 3,561,45000,83250,70819,5,3,acer_swift_3-29,69,12431
Razer Blade 15,902,118800,185400,159759,3,1,razer_blade_15-0,70,25641
Razer Blade 15,142,106800,187200,159060,4,4,razer_blade_15-1,70,28140
Razer Blade 15,865,104400,181800,143874,3,4,razer_blade_15-2,70,37926
Razer Blade 15,274,104400,187200,164430,5,1,razer_blade_15-3,70,22770
Razer Blade 15,555,117600,199800,135684,1,3,razer_blade_15-4,70,64116
Razer Blade 15,25,105600,196200,171285,5,1,razer_blade_15-5,70,24915
Razer Blade 15,144,108000,199800,122688,1,4,razer_blade_15-6,70,77112
Razer Blade 15,491,114000,203400,151101,2,3,razer_blade_15-7,70,52299
Razer Blade 15,431,115200,199800,174420,4,2,razer_blade_15-8,70,25380
Razer Blade 15,613,106800,203400,159447,3,3,razer_blade_15-9,70,43953
Razer Blade 15,424,106800,190800,163500,4,3,razer_blade_15-10,70,27300
Razer Blade 15,155,109200,181800,158205,4,3,razer_blade_15-11,70,23595
Razer Blade 15,135,114000,205200,180120,5,1,razer_blade_15-12,70,25080
Razer Blade 15,652,105600,199800,115020,1,5,razer_blade_15-13,70,84780
Razer Blade 15,519,103200,194400,145152,2,2,razer_blade_15-14,70,49248
Razer Blade 15,328,105600,203400,171615,5,3,razer_blade_15-15,70,31785
Razer Blade 15,725,116400,181800,162180,5,2,razer_blade_15-16,70,19620
Razer Blade 15,168,114000,194400,140130,2,5,razer_blade_15-17,70,54270
Razer Blade 15,912,111600,190800,163080,4,4,razer_blade_15-18,70,27720
Razer Blade 15,164,117600,190800,141390,2,5,razer_blade_15-19,70,49410
Razer Blade 15,134,108000,196200,116820,1,5,razer_blade_15-20,70,79380
Lenovo Yoga C940,743,86400,155250,109809,1,1,lenovo_yoga_c940-0,71,45441
Lenovo Yoga C940,567,86400,136350,91395,1,5,lenovo_yoga_c940-1,71,44955
Lenovo Yoga C940,959,81900,147150,108979,2,3,lenovo_yoga_c940-2,71,38171
Lenovo Yoga C940,525,84600,136350,112804,3,3,lenovo_yoga_c940-3,71,23546
Lenovo Yoga C940,978,89100,151200,127913,5,5,lenovo_yoga_c940-4,71,23287
Lenovo Yoga C940,415,87300,147150,117824,3,4,lenovo_yoga_c940-5,71,29326
Lenovo Yoga C940,359,77400,149850,102033,1,1,lenovo_yoga_c940-6,71,47817
Lenovo Yoga C940,318,76500,136350,98645,2,4,lenovo_yoga_c940-7,71,37705
Lenovo Yoga C940,179,77400,141750,104106,2,3,lenovo_yoga_c940-8,71,37644
Lenovo Yoga C940,480,81900,136350,115387,3,1,lenovo_yoga_c940-9,71,20963
Lenovo Yoga C940,826,81000,149850,103377,2,5,lenovo_yoga_c940-10,71,46473
Lenovo Yoga C940,501,84600,136350,101419,2,5,lenovo_yoga_c940-11,71,34931
Lenovo Yoga C940,137,81900,152550,88965,1,5,lenovo_yoga_c940-12,71,63585
Lenovo Yoga C940,325,82800,143100,111443,3,5,lenovo_yoga_c940-13,71,31657
Lenovo Yoga C940,276,81000,151200,96444,1,3,lenovo_yoga_c940-14,71,54756
Lenovo Yoga C940,700,86400,136350,122614,4,1,lenovo_yoga_c940-15,71,13736
Lenovo Yoga C940,686,78300,143100,120420,5,4,lenovo_yoga_c940-16,71,22680
Lenovo Yoga C940,260,79200,153900,125888,5,5,lenovo_yoga_c940-17,71,28012
Lenovo Yoga C940,965,82800,152550,123255,3,2,lenovo_yoga_c940-18,71,29295
Lenovo Yoga C940,337,85500,139050,121647,5,3,lenovo_yoga_c940-19,71,17403
Lenovo Yoga C940,95,80100,152550,104733,1,1,lenovo_yoga_c940-20,71,47817
Lenovo Yoga C940,795,80100,147150,110943,2,2,lenovo_yoga_c940-21,71,36207
Lenovo Yoga C940,983,87300,145800,123863,5,5,lenovo_yoga_c940-22,71,21937
Lenovo Yoga C940,167,84600,136350,118238,4,4,lenovo_yoga_c940-23,71,18112
Lenovo Yoga C940,148,88200,144450,128982,5,1,lenovo_yoga_c940-24,71,15468
HP Envy 13,293,52800,98100,84510,4,2,hp_envy_13-0,72,13590
HP Envy 13,430,56400,96300,75353,3,5,hp_envy_13-1,72,20947
HP Envy 13,644,55200,95400,66456,1,2,hp_envy_13-2,72,28944
HP Envy 13,885,55800,99000,87120,5,1,hp_envy_13-3,72,11880
HP Envy 13,981,57000,100800,87660,5,2,hp_envy_13-4,72,13140
HP Envy 13,820,51000,95400,67428,2,4,hp_envy_13-5,72,27972
HP Envy 13,211,53400,100800,63828,1,3,hp_envy_13-6,72,36972
HP Envy 13,217,56400,97200,82920,4,4,hp_envy_13-7,72,14280
HP Envy 13,521,58800,92700,83378,5,1,hp_envy_13-8,72,9322
HP Envy 13,453,54000,96300,81495,4,4,hp_envy_13-9,72,14805
HP Envy 13,269,59400,92700,83543,5,1,hp_envy_13-10,72,9157
HP Envy 13,554,52800,102600,60768,1,4,hp_envy_13-11,72,41832
HP Envy 13,223,52800,97200,78552,3,2,hp_envy_13-12,72,18648
HP Envy 13,955,59400,91800,69930,2,5,hp_envy_13-13,72,21870
HP Envy 13,104,51600,95400,78975,5,5,hp_envy_13-14,72,16425
HP Envy 13,153,58800,101700,88830,5,2,hp_envy_13-15,72,12870
HP Envy 13,848,52800,102600,87660,5,2,hp_envy_13-16,72,14940
HP Envy 13,425,54600,101700,85215,5,4,hp_envy_13-17,72,16485
HP Envy 13,294,59400,96300,67518,1,3,hp_envy_13-18,72,28782
HP Envy 13,590,51000,103500,62550,1,3,hp_envy_13-19,72,40950
HP Envy 13,722,58800,91800,80250,5,4,hp_envy_13-20,72,11550
HP Envy 13,107,58800,99900,86543,5,3,hp_envy_13-21,72,13357
HP Envy 13,174,52200,97200,82575,5,3,hp_envy_13-22,72,14625
HP Envy 13,882,54000,101700,86198,4,3,hp_envy_13-23,72,15502
HP Envy 13,400,58200,102600,79291,3,5,hp_envy_13-24,72,23309
HP Envy 13,751,53400,100800,84210,4,4,hp_envy_13-25,72,16590
HP Envy 13,24,57600,92700,75501,3,4,hp_envy_13-26,72,17199
HP Envy 13,678,56400,101700,77918,3,5,hp_envy_13-27,72,23782
HP Envy 13,60,56400,90900,59850,1,5,hp_envy_13-28,72,31050
HP Envy 13,250,57600,100800,87840,4,2,hp_envy_13-29,72,12960
Dell Inspiron 15,186,36800,62400,54720,4,2,dell_inspiron_15-0,73,7680
Dell Inspiron 15,572,34400,67800,48261,2,3,dell_inspiron_15-1,73,19539
Dell Inspiron 15,477,39200,62400,56020,4,1,dell_inspiron_15-2,73,6380
Dell Inspiron 15,596,38800,64800,54790,3,1,dell_inspiron_15-3,73,10010
Dell Inspiron 15,512,38000,67800,55284,3,2,dell_inspiron_15-4,73,12516
Dell Inspiron 15,187,38000,66600,52443,2,1,dell_inspiron_15-5,73,14157
Dell Inspiron 15,606,35200,63000,54660,5,2,dell_inspiron_15-6,73,8340
Dell Inspiron 15,656,39200,64800,54944,3,1,dell_inspiron_15-7,73,9856
Dell Inspiron 15,617,34400,64200,51684,3,2,dell_inspiron_15-8,73,12516
Dell Inspiron 15,172,37600,67800,56173,3,1,dell_inspiron_15-9,73,11627
Dell Inspiron 15,613,35600,61800,53285,5,3,dell_inspiron_15-10,73,8515
Dell Inspiron 15,602,37600,62400,46032,1,1,dell_inspiron_15-11,73,16368
Dell Inspiron 15,961,34400,68400,55650,5,5,dell_inspiron_15-12,73,12750
Dell Inspiron 15,251,36000,64800,50544,2,1,dell_inspiron_15-13,73,14256
Dell Inspiron 15,523,37600,61200,42792,1,3,dell_inspiron_15-14,73,18408
Dell Inspiron 15,325,36400,64800,54860,4,4,dell_inspiron_15-15,73,9940
Dell Inspiron 15,169,34400,62400,49660,3,3,dell_inspiron_15-16,73,12740
Dell Inspiron 15,588,38000,62400,53250,4,5,dell_inspiron_15-17,73,9150
Dell Inspiron 15,636,37600,68400,48996,2,4,dell_inspiron_15-18,73,19404
Dell Inspiron 15,645,37200,63000,41328,1,4,dell_inspiron_15-19,73,21672
Dell Inspiron 15,71,34000,61800,51375,4,5,dell_inspiron_15-20,73,10425
Dell Inspiron 15,548,34000,63600,46284,2,3,dell_inspiron_15-21,73,17316
Dell Inspiron 15,222,38400,66000,47370,2,5,dell_inspiron_15-22,73,18630
Apple MacBook Air (M1),734,76000,123600,100276,3,4,apple_macbook_air_m1-0,74,23324
Apple MacBook Air (M1),399,68000,130800,102226,3,3,apple_macbook_air_m1-1,74,28574
Apple MacBook Air (M1),860,72800,129600,93816,2,4,apple_macbook_air_m1-2,74,35784
Apple MacBook Air (M1),435,76000,128400,111370,4,3,apple_macbook_air_m1-3,74,17030
Apple MacBook Air (M1),784,72000,121200,82824,1,3,apple_macbook_air_m1-4,74,38376
Apple MacBook Air (M1),649,68800,129600,99504,2,1,apple_macbook_air_m1-5,74,30096
Apple MacBook Air (M1),987,77600,127200,94464,1,1,apple_macbook_air_m1-6,74,32736
Apple MacBook Air (M1),188,79200,124800,94020,2,5,apple_macbook_air_m1-7,74,30780
Apple MacBook Air (M1),364,79200,129600,102384,2,2,apple_macbook_air_m1-8,74,27216
Apple MacBook Air (M1),188,71200,134400,100272,2,2,apple_macbook_air_m1-9,74,34128
Apple MacBook Air (M1),969,68800,136800,114700,5,3,apple_macbook_air_m1-10,74,22100
Apple MacBook Air (M1),355,76800,133200,100206,2,3,apple_macbook_air_m1-11,74,32994
Apple MacBook Air (M1),270,76800,123600,89904,1,2,apple_macbook_air_m1-12,74,33696
Apple MacBook Air (M1),906,74400,126000,106650,5,5,apple_macbook_air_m1-13,74,19350
Apple MacBook Air (M1),616,72800,126000,90090,2,5,apple_macbook_air_m1-14,74,35910
Apple MacBook Air (M1),90,70400,129600,107400,5,5,apple_macbook_air_m1-15,74,22200
Apple MacBook Air (M1),457,71200,132000,84576,1,3,apple_macbook_air_m1-16,74,47424
Apple MacBook Air (M1),423,78400,127200,83280,1,5,apple_macbook_air_m1-17,74,43920
Apple MacBook Air (M1),534,76800,134400,114240,4,4,apple_macbook_air_m1-18,74,20160
Apple MacBook Air (M1),422,73600,130800,115070,4,1,apple_macbook_air_m1-19,74,15730
